Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,15379,-,23 Mar 2009,13:06
GOLD,10 GRMS,AHMEDABAD,15429,-,21 Mar 2009,13:07
GOLD,10 GRMS,AHMEDABAD,15479,+,20 Mar 2009,17:06
GOLD,10 GRMS,AHMEDABAD,15353,+,20 Mar 2009,12:48
GOLD,10 GRMS,AHMEDABAD,15169,-,19 Mar 2009,16:54
GOLD,10 GRMS,AHMEDABAD,15199,+,19 Mar 2009,12:58
GOLD,10 GRMS,AHMEDABAD,15037,-,18 Mar 2009,16:56
GOLD,10 GRMS,AHMEDABAD,15049,-,18 Mar 2009,12:54
GOLD,10 GRMS,AHMEDABAD,15180,+,17 Mar 2009,16:54
GOLD,10 GRMS,AHMEDABAD,15133,-,17 Mar 2009,12:41
GOLD,10 GRMS,AHMEDABAD,15200,=,16 Mar 2009,17:16
GOLD,10 GRMS,AHMEDABAD,15214,-,16 Mar 2009,13:01
GOLD,10 GRMS,AHMEDABAD,15259,=,14 Mar 2009,15:20
GOLD,10 GRMS,AHMEDABAD,15259,+,14 Mar 2009,12:57
GOLD,10 GRMS,AHMEDABAD,15190,-,13 Mar 2009,17:00
GOLD,10 GRMS,AHMEDABAD,15243,+,13 Mar 2009,12:59
GOLD,10 GRMS,AHMEDABAD,15220,+,12 Mar 2009,17:25
GOLD,10 GRMS,AHMEDABAD,15137,-,12 Mar 2009,13:05
GOLD,10 GRMS,AHMEDABAD,15175,+,10 Mar 2009,16:53
GOLD,10 GRMS,AHMEDABAD,15163,-,10 Mar 2009,13:02
GOLD,10 GRMS,AHMEDABAD,15501,+,09 Mar 2009,17:00
GOLD,10 GRMS,AHMEDABAD,15446,-,09 Mar 2009,13:12
GOLD,10 GRMS,AHMEDABAD,15462,-,07 Mar 2009,13:04
GOLD,10 GRMS,AHMEDABAD,15493,+,06 Mar 2009,17:06
GOLD,10 GRMS,AHMEDABAD,15455,+,06 Mar 2009,12:58
GOLD,10 GRMS,AHMEDABAD,15221,+,05 Mar 2009,17:05
GOLD,10 GRMS,AHMEDABAD,15150,+,05 Mar 2009,13:04
GOLD,10 GRMS,AHMEDABAD,15110,-,04 Mar 2009,16:58
GOLD,10 GRMS,AHMEDABAD,15150,-,04 Mar 2009,12:55
GOLD,10 GRMS,AHMEDABAD,15380,+,03 Mar 2009,17:04
GOLD,10 GRMS,AHMEDABAD,15303,-,03 Mar 2009,13:07
GOLD,10 GRMS,AHMEDABAD,15747,+,02 Mar 2009,17:07
GOLD,10 GRMS,AHMEDABAD,15703,+,02 Mar 2009,13:13
GOLD,10 GRMS,AHMEDABAD,15416,=,28 Feb 2009,15:44
GOLD,10 GRMS,AHMEDABAD,15416,+,28 Feb 2009,14:56
GOLD,10 GRMS,AHMEDABAD,15411,+,27 Feb 2009,17:01
GOLD,10 GRMS,AHMEDABAD,15315,+,27 Feb 2009,13:10
GOLD,10 GRMS,AHMEDABAD,15303,-,26 Feb 2009,16:55
GOLD,10 GRMS,AHMEDABAD,15343,+,26 Feb 2009,13:11
GOLD,10 GRMS,AHMEDABAD,15336,+,25 Feb 2009,16:55
GOLD,10 GRMS,AHMEDABAD,15305,-,25 Feb 2009,13:03
GOLD,10 GRMS,AHMEDABAD,15812,+,24 Feb 2009,16:54
GOLD,10 GRMS,AHMEDABAD,15806,+,24 Feb 2009,12:58
GOLD,10 GRMS,AHMEDABAD,15658,+,21 Feb 2009,12:56
GOLD,10 GRMS,AHMEDABAD,15550,+,20 Feb 2009,16:58
GOLD,10 GRMS,AHMEDABAD,15501,-,20 Feb 2009,13:03
GOLD,10 GRMS,AHMEDABAD,15505,-,19 Feb 2009,17:03
GOLD,10 GRMS,AHMEDABAD,15583,+,19 Feb 2009,13:05
GOLD,10 GRMS,AHMEDABAD,15448,=,18 Feb 2009,19:20
GOLD,10 GRMS,AHMEDABAD,15460,+,18 Feb 2009,12:58
GOLD,10 GRMS,AHMEDABAD,15151,+,17 Feb 2009,16:48
GOLD,10 GRMS,AHMEDABAD,15100,+,17 Feb 2009,12:45
GOLD,10 GRMS,AHMEDABAD,14667,+,16 Feb 2009,16:49
GOLD,10 GRMS,AHMEDABAD,14615,-,16 Feb 2009,12:55
GOLD,10 GRMS,AHMEDABAD,14630,-,14 Feb 2009,12:53
GOLD,10 GRMS,AHMEDABAD,14636,-,13 Feb 2009,16:56
GOLD,10 GRMS,AHMEDABAD,14644,-,13 Feb 2009,12:50
GOLD,10 GRMS,AHMEDABAD,14742,+,12 Feb 2009,16:39
GOLD,10 GRMS,AHMEDABAD,14584,+,12 Feb 2009,12:51
GOLD,10 GRMS,AHMEDABAD,14372,+,11 Feb 2009,16:40
GOLD,10 GRMS,AHMEDABAD,14331,+,11 Feb 2009,12:57
GOLD,10 GRMS,AHMEDABAD,14020,=,10 Feb 2009,21:37
GOLD,10 GRMS,AHMEDABAD,14028,-,10 Feb 2009,12:59
GOLD,10 GRMS,AHMEDABAD,14051,-,09 Feb 2009,16:39
GOLD,10 GRMS,AHMEDABAD,14131,-,09 Feb 2009,13:00
GOLD,10 GRMS,AHMEDABAD,14213,-,07 Feb 2009,13:02
GOLD,10 GRMS,AHMEDABAD,14241,+,06 Feb 2009,16:54
GOLD,10 GRMS,AHMEDABAD,14230,+,06 Feb 2009,12:47
GOLD,10 GRMS,AHMEDABAD,14200,+,05 Feb 2009,17:14
GOLD,10 GRMS,AHMEDABAD,14132,+,05 Feb 2009,12:39
GOLD,10 GRMS,AHMEDABAD,14020,+,04 Feb 2009,16:55
GOLD,10 GRMS,AHMEDABAD,13988,-,04 Feb 2009,12:43
GOLD,10 GRMS,AHMEDABAD,14105,+,03 Feb 2009,17:00
GOLD,10 GRMS,AHMEDABAD,14046,-,03 Feb 2009,12:45
GOLD,10 GRMS,AHMEDABAD,14180,-,02 Feb 2009,17:04
GOLD,10 GRMS,AHMEDABAD,14188,-,02 Feb 2009,13:01
GOLD,10 GRMS,AHMEDABAD,14276,+,31 Jan 2009,13:08
GOLD,10 GRMS,AHMEDABAD,14229,+,30 Jan 2009,17:11
GOLD,10 GRMS,AHMEDABAD,14132,+,30 Jan 2009,12:55
GOLD,10 GRMS,AHMEDABAD,13795,-,29 Jan 2009,17:05
GOLD,10 GRMS,AHMEDABAD,13856,-,29 Jan 2009,12:56
GOLD,10 GRMS,AHMEDABAD,13905,-,28 Jan 2009,16:44
GOLD,10 GRMS,AHMEDABAD,13965,-,28 Jan 2009,12:40
GOLD,10 GRMS,AHMEDABAD,14032,-,27 Jan 2009,17:01
GOLD,10 GRMS,AHMEDABAD,14145,+,27 Jan 2009,13:24
GOLD,10 GRMS,AHMEDABAD,14051,+,24 Jan 2009,12:44
GOLD,10 GRMS,AHMEDABAD,13800,+,23 Jan 2009,16:52
GOLD,10 GRMS,AHMEDABAD,13530,+,23 Jan 2009,12:51
GOLD,10 GRMS,AHMEDABAD,13472,+,22 Jan 2009,16:44
GOLD,10 GRMS,AHMEDABAD,13462,-,22 Jan 2009,12:49
GOLD,10 GRMS,AHMEDABAD,13590,+,21 Jan 2009,16:44
GOLD,10 GRMS,AHMEDABAD,13474,+,21 Jan 2009,12:44
GOLD,10 GRMS,AHMEDABAD,13180,+,20 Jan 2009,16:47
GOLD,10 GRMS,AHMEDABAD,13135,-,20 Jan 2009,12:55
GOLD,10 GRMS,AHMEDABAD,13186,+,19 Jan 2009,17:07
GOLD,10 GRMS,AHMEDABAD,13157,-,19 Jan 2009,12:56
GOLD,10 GRMS,AHMEDABAD,13175,+,17 Jan 2009,12:41
GOLD,10 GRMS,AHMEDABAD,12965,+,16 Jan 2009,16:49
GOLD,10 GRMS,AHMEDABAD,12955,+,16 Jan 2009,13:05
GOLD,10 GRMS,AHMEDABAD,12935,=,15 Jan 2009,12:32
GOLD,10 GRMS,AHMEDABAD,12935,=,14 Jan 2009,12:41
GOLD,10 GRMS,AHMEDABAD,12935,-,13 Jan 2009,16:50
GOLD,10 GRMS,AHMEDABAD,12944,-,13 Jan 2009,12:59
GOLD,10 GRMS,AHMEDABAD,13260,-,12 Jan 2009,17:04
GOLD,10 GRMS,AHMEDABAD,13280,-,12 Jan 2009,12:53
GOLD,10 GRMS,AHMEDABAD,13324,+,10 Jan 2009,12:49
GOLD,10 GRMS,AHMEDABAD,13314,-,09 Jan 2009,16:45
GOLD,10 GRMS,AHMEDABAD,13455,+,09 Jan 2009,13:01
GOLD,10 GRMS,AHMEDABAD,13270,-,08 Jan 2009,16:53
GOLD,10 GRMS,AHMEDABAD,13354,-,08 Jan 2009,12:59
GOLD,10 GRMS,AHMEDABAD,13457,=,07 Jan 2009,22:40
GOLD,10 GRMS,AHMEDABAD,13378,+,07 Jan 2009,12:55
GOLD,10 GRMS,AHMEDABAD,13165,-,06 Jan 2009,16:49
GOLD,10 GRMS,AHMEDABAD,13247,-,06 Jan 2009,12:44
GOLD,10 GRMS,AHMEDABAD,13418,-,05 Jan 2009,16:49
GOLD,10 GRMS,AHMEDABAD,13469,-,05 Jan 2009,12:55
GOLD,10 GRMS,AHMEDABAD,13494,-,03 Jan 2009,12:44
GOLD,10 GRMS,AHMEDABAD,13547,-,02 Jan 2009,16:41
GOLD,10 GRMS,AHMEDABAD,13575,-,02 Jan 2009,12:52
GOLD,10 GRMS,AHMEDABAD,13593,-,01 Jan 2009,16:48
GOLD,10 GRMS,AHMEDABAD,13608,+,01 Jan 2009,13:14
